"","IterYear","AgeInYears","cohortsize"
"15573",2079,84,4694166.58505727
"15574",2079,85,4500274.78396
"15575",2079,86,4400451.69828256
"15576",2079,87,4305096.54267653
"15577",2079,88,4214035.84283458
"15578",2079,89,4128726.88219445
"15579",2079,90,4122407.4958161
"15580",2079,91,3963913.20338224
"15581",2079,92,3886019.43117419
"15582",2079,93,3809459.38741571
"15583",2079,94,3733370.72153152
"15584",2079,95,3727912.67757535
"15585",2079,96,3579877.38709007
"15586",2079,97,3501571.50022726
"15587",2079,98,3421594.91217014
"15588",2079,99,3339535.34846172
"15589",2079,100,3257024.63020888
"15590",2079,101,3231347.5486175
"15591",2079,102,3083143.72488732
"15592",2079,103,2996291.09909496
"15593",2079,104,2909593.62514071
"15594",2079,105,2823623.66776634
"15595",2079,106,2740674.23973029
"15596",2079,107,2708727.14527681
"15597",2079,108,2578517.99730766
"15598",2079,109,2504826.36256425
"15599",2079,110,2436665.88517074
"15600",2079,111,2375384.56639183
"15601",2079,112,2362506.75199499
"15602",2079,113,2266034.42357644
"15603",2079,114,2218968.80361592
"15604",2079,115,2175210.40756416
"15605",2079,116,2133438.11152049
"15606",2079,117,2093432.38684486
"15607",2079,118,2092120.72211027
"15608",2079,119,2012307.36147738
"15609",2079,120,51839113.5055035
"15610",2080,0,12069331.87779
"15611",2080,1,12527600.2137574
"15612",2080,2,12274344.8331199
"15613",2080,3,12255166.8758718
"15614",2080,4,12233351.243181
"15615",2080,5,12208764.0202965
"15616",2080,6,12182002.6619921
"15617",2080,7,12385244.6026743
"15618",2080,8,12118276.8503811
"15619",2080,9,12082118.9584688
"15620",2080,10,12042560.5102944
"15621",2080,11,11999411.9102498
"15622",2080,12,12182949.3586663
"15623",2080,13,11902615.5221702
"15624",2080,14,11849364.2028708
"15625",2080,15,11793204.3271014
"15626",2080,16,11734354.488202
"15627",2080,17,11674702.6794912
"15628",2080,18,11834955.5498638
"15629",2080,19,11547858.0386805
"15630",2080,20,11484152.8495053
"15631",2080,21,11420453.2323061
"15632",2080,22,11356721.0070988
"15633",2080,23,11293926.0675941
"15634",2080,24,11444592.70303
"15635",2080,25,11162735.9533383
"15636",2080,26,11095757.1227824
"15637",2080,27,11026723.7234653
"15638",2080,28,10956652.5295691
"15639",2080,29,11090997.6809261
"15640",2080,30,10804559.2885594
"15641",2080,31,10725726.2759489
"15642",2080,32,10644610.3754633
"15643",2080,33,10561479.034904
"15644",2080,34,10477981.8900921
"15645",2080,35,10589462.850867
"15646",2080,36,10299262.1275277
"15647",2080,37,10206846.5579386
"15648",2080,38,10111578.1362006
"15649",2080,39,10013335.179335
"15650",2080,40,10103408.6603555
"15651",2080,41,9807468.28484902
"15652",2080,42,9699920.34153828
"15653",2080,43,9589284.61178883
"15654",2080,44,9475850.91381043
"15655",2080,45,9361951.13804939
"15656",2080,46,9419570.22951563
"15657",2080,47,9120017.41264005
"15658",2080,48,8997530.76020277
"15659",2080,49,8874025.4638697
"15660",2080,50,8750014.36983358
"15661",2080,51,8628380.52260644
"15662",2080,52,8666617.59669875
"15663",2080,53,8379032.05390472
"15664",2080,54,8257252.01409425
"15665",2080,55,8137258.97754475
"15666",2080,56,8021487.82676076
"15667",2080,57,8056240.33575605
"15668",2080,58,7789611.08324891
"15669",2080,59,7678473.59935283
"15670",2080,60,7570558.66795776
"15671",2080,61,7465966.05942039
"15672",2080,62,7366337.74405575
"15673",2080,63,7405439.27409942
"15674",2080,64,7165933.77284726
"15675",2080,65,7064890.62635699
"15676",2080,66,6959835.46176907
"15677",2080,67,6849362.20977718
"15678",2080,68,6863208.17127233
"15679",2080,69,6610454.02220812
"15680",2080,70,6483162.65318003
"15681",2080,71,6352780.95209841
"15682",2080,72,6221471.07565437
"15683",2080,73,6093317.55195935
"15684",2080,74,6077190.47815509
"15685",2080,75,5833107.93086112
"15686",2080,76,5704778.59210444
"15687",2080,77,5576373.12058668
"15688",2080,78,5447925.345009
"15689",2080,79,5322433.09662911
"15690",2080,80,5293754.76759078
"15691",2080,81,5067751.6241336
"15692",2080,82,4945418.58414709
"15693",2080,83,4826666.82382574
"15694",2080,84,4714337.02351422
"15695",2080,85,4692010.55521779
"15696",2080,86,4498207.80858339
"15697",2080,87,4398430.57162522
"15698",2080,88,4303119.21262149
"15699",2080,89,4212100.33694113
"15700",2080,90,4126830.5586913
"15701",2080,91,4120514.07480697
"15702",2080,92,3962092.57877278
"15703",2080,93,3884234.58315983
"15704",2080,94,3807709.70341548
"15705",2080,95,3731655.9850418
"15706",2080,96,3726200.44796427
"15707",2080,97,3578233.15006079
"15708",2080,98,3499963.22907742
"15709",2080,99,3420023.37425252
"15710",2080,100,3338001.50048667
"15711",2080,101,3255528.67939164
"15712",2080,102,3229863.39127917
"15713",2080,103,3081727.63753815
"15714",2080,104,2994914.90314094
"15715",2080,105,2908257.24932062
"15716",2080,106,2822326.77793195
"15717",2080,107,2739415.44855303
"15718",2080,108,2707483.02739419
"15719",2080,109,2577333.68446289
"15720",2080,110,2503675.89627386
"15721",2080,111,2435546.72497514
"15722",2080,112,2374293.55269475
"15723",2080,113,2361421.65307571
"15724",2080,114,2264993.63437997
"15725",2080,115,2217949.63165009
"15726",2080,116,2174211.33382163
"15727",2080,117,2132458.2237859
"15728",2080,118,2092470.8737323
"15729",2080,119,2091159.81144509
"15730",2080,120,53826686.9192217
"15731",2081,0,12081896.4298231
"15732",2081,1,12306032.2302809
"15733",2081,2,12527600.7900747
"15734",2081,3,12274345.9531166
"15735",2081,4,12255168.2622756
"15736",2081,5,12233354.0803212
"15737",2081,6,12208770.6213421
"15738",2081,7,12182011.902055
"15739",2081,8,12385257.3295211
"15740",2081,9,12118291.1691357
"15741",2081,10,12082139.5871123
"15742",2081,11,12042594.7984058
"15743",2081,12,11999458.873088
"15744",2081,13,12183008.416695
"15745",2081,14,11902679.7379378
"15746",2081,15,11849433.7801137
"15747",2081,16,11793281.5253023
"15748",2081,17,11734437.7542965
"15749",2081,18,11674790.1389379
"15750",2081,19,11835048.6350962
"15751",2081,20,11547964.2405251
"15752",2081,21,11484326.4727235
"15753",2081,22,11420669.8685948
"15754",2081,23,11356966.9018987
"15755",2081,24,11294181.3656907
"15756",2081,25,11444854.4166307
"15757",2081,26,11162993.9576182
"15758",2081,27,11096015.7034179
"15759",2081,28,11026982.7705708
"15760",2081,29,10956912.8534553
"15761",2081,30,11091264.3502892
"15762",2081,31,10804822.8172354
"15763",2081,32,10725990.9358394
"15764",2081,33,10644874.2942873
"15765",2081,34,10561741.3924262
"15766",2081,35,10478242.6847904
"15767",2081,36,10589726.8884944
"15768",2081,37,10299519.1488791
"15769",2081,38,10207101.3502579
"15770",2081,39,10111830.5831696
"15771",2081,40,10013585.2154054
"15772",2081,41,10103661.0336786
"15773",2081,42,9807713.3788744
"15774",2081,43,9700162.83352144
"15775",2081,44,9589524.36641056
"15776",2081,45,9476038.76383576
"15777",2081,46,9362091.91330891
"15778",2081,47,9419711.87337322
"15779",2081,48,9120154.55489206
"15780",2081,49,8997666.06259258
"15781",2081,50,8874112.81108199
"15782",2081,51,8750058.75304389
"15783",2081,52,8628424.29385372
"15784",2081,53,8666661.56320841
"15785",2081,54,8379074.56176422
"15786",2081,55,8257251.01584038
"15787",2081,56,8137219.16374372
"15788",2081,57,8021448.57979148
"15789",2081,58,8056200.91924507
"15790",2081,59,7789572.971465
"15791",2081,60,7678315.36008483
"15792",2081,61,7570295.28826289
"15793",2081,62,7465706.3185767
"15794",2081,63,7366081.46933749
"15795",2081,64,7405181.63909702
"15796",2081,65,7165496.23577342
"15797",2081,66,7064292.81688857
"15798",2081,67,6959246.54176211
"15799",2081,68,6848782.63768954
"15800",2081,69,6862627.42758635
"15801",2081,70,6609616.39100314
"15802",2081,71,6482097.24227325
"15803",2081,72,6351736.96748824
"15804",2081,73,6220448.6698696
"15805",2081,74,6092316.20629312
"15806",2081,75,6075813.75657608
"15807",2081,76,5831451.90835916
"15808",2081,77,5703159.00238025
"15809",2081,78,5574789.98525709
"15810",2081,79,5446378.67607492
"15811",2081,80,5320487.0593542
"15812",2081,81,5291408.04941111
"15813",2081,82,5065505.09301685
"15814",2081,83,4943226.28320473
"15815",2081,84,4824527.16546731
"15816",2081,85,4712247.16088151
"15817",2081,86,4689930.58989085
"15818",2081,87,4496213.75588899
"15819",2081,88,4396480.75011399
"15820",2081,89,4301211.64257399
"15821",2081,90,4210233.11550341
"15822",2081,91,4125001.13729296
"15823",2081,92,4118687.45350259
"15824",2081,93,3960336.1856183
"15825",2081,94,3882512.70440581
"15826",2081,95,3806021.74809266
"15827",2081,96,3730001.74428474
"15828",2081,97,3724548.6256434
"15829",2081,98,3576646.92155022
"15830",2081,99,3498411.69757367
"15831",2081,100,3418507.28003622
"15832",2081,101,3336521.76651554
"15833",2081,102,3254085.50557036
"15834",2081,103,3228431.59486404
"15835",2081,104,3080361.50960972
"15836",2081,105,2993587.25924321
"15837",2081,106,2906968.02070646
"15838",2081,107,2821075.64224185
"15839",2081,108,2738201.06740323
"15840",2081,109,2706282.80186666
"15841",2081,110,2576191.15405743
"15842",2081,111,2502566.01831969
"15843",2081,112,2434467.04863987
"15844",2081,113,2373241.02985233
"15845",2081,114,2360374.83633831
"15846",2081,115,2263989.56412276
"15847",2081,116,2216966.41596978
"15848",2081,117,2173247.50730131
"15849",2081,118,2131512.90639307
"15850",2081,119,2091543.28270666
"15851",2081,120,55893058.3842904
"15852",2082,0,12093496.4783176
"15853",2082,1,12318838.1270735
"15854",2082,2,12306032.6378328
"15855",2082,3,12527601.4947891
"15856",2082,4,12274347.0170712
"15857",2082,5,12255170.5108657
"15858",2082,6,12233358.8195425
"15859",2082,7,12208777.970239
"15860",2082,8,12182020.8938712
"15861",2082,9,12385268.3976285
"15862",2082,10,12118306.70183
"15863",2082,11,12082163.3812424
"15864",2082,12,12042628.8127522
"15865",2082,13,11999500.0606052
"15866",2082,14,12183056.183439
"15867",2082,15,11902730.2951854
"15868",2082,16,11849487.3885612
"15869",2082,17,11793338.6052645
"15870",2082,18,11734497.7984473
"15871",2082,19,11674852.1163807
"15872",2082,20,11835095.9851831
"15873",2082,21,11548026.7604221
"15874",2082,22,11484421.0948706
"15875",2082,23,11420778.6436483
"15876",2082,24,11357084.7888339
"15877",2082,25,11294301.9282343
"15878",2082,26,11444977.4636774
"15879",2082,27,11163114.7684195
"15880",2082,28,11096136.3904312
"15881",2082,29,11027103.2905794
"15882",2082,30,10957033.4694993
"15883",2082,31,11091387.4715219
"15884",2082,32,10804943.9335642
"15885",2082,33,10726112.114664
"15886",2082,34,10644994.9457512
"15887",2082,35,10561861.2555567
"15888",2082,36,10478361.7574488
"15889",2082,37,10589847.3718151
"15890",2082,38,10299636.3977969
"15891",2082,39,10207217.5708061
"15892",2082,40,10111945.7290186
"15893",2082,41,10013699.2553435
"15894",2082,42,10103776.126463
"15895",2082,43,9807825.13510778
"15896",2082,44,9700273.39048169
"15897",2082,45,9589583.82897688
"15898",2082,46,9476052.33796725
"15899",2082,47,9362105.32486765
"15900",2082,48,9419725.36814248
"15901",2082,49,9120167.62137748
"15902",2082,50,8997632.0765394
"15903",2082,51,8874037.08727772
"15904",2082,52,8749984.0891852
"15905",2082,53,8628350.66942795
"15906",2082,54,8666587.61290639
"15907",2082,55,8378959.1753802
"15908",2082,56,8257098.2685897
"15909",2082,57,8137068.63702147
"15910",2082,58,8021300.19477571
"15911",2082,59,8056051.89151273
"15912",2082,60,7789305.77275901
"15913",2082,61,7677943.76442317
"15914",2082,62,7569928.92030024
"15915",2082,63,7465345.0122688
"15916",2082,64,7365724.98443782
"15917",2082,65,7404630.94868672
"15918",2082,66,7164792.42797515
"15919",2082,67,7063598.94948208
"15920",2082,68,6958562.99219199
"15921",2082,69,6848109.93808352
"15922",2082,70,6861667.71250836
"15923",2082,71,6608440.28357462
"15924",2082,72,6480943.8254599
"15925",2082,73,6350606.74683368
"15926",2082,74,6219341.81050403
"15927",2082,75,6090858.44516347
"15928",2082,76,6074006.18541139
"15929",2082,77,5829717.03551705
"15930",2082,78,5701462.29703019
"15931",2082,79,5573131.4700429
"15932",2082,80,5444311.63807959
"15933",2082,81,5318056.13179366
"15934",2082,82,5288990.40804141
"15935",2082,83,5063190.6665845
"15936",2082,84,4940967.725896
"15937",2082,85,4822322.84171963
"15938",2082,86,4710094.13780361
"15939",2082,87,4687787.76324064
"15940",2082,88,4494159.43835044
"15941",2082,89,4394472.00052878
"15942",2082,90,4299246.42138995
"15943",2082,91,4208309.46235709
"15944",2082,92,4123116.42658967
"15945",2082,93,4116805.62751807
"15946",2082,94,3958526.71023917
"15947",2082,95,3880738.7865315
"15948",2082,96,3804282.77889334
"15949",2082,97,3728297.5085825
"15950",2082,98,3722846.88146801
"15951",2082,99,3575012.75358037
"15952",2082,100,3496813.2752337
"15953",2082,101,3416945.36597974
"15954",2082,102,3334997.31159414
"15955",2082,103,3252598.71573029
"15956",2082,104,3226956.52628137
"15957",2082,105,3078954.09416586
"15958",2082,106,2992219.4909056
"15959",2082,107,2905639.82865029
"15960",2082,108,2819786.69436518
"15961",2082,109,2736949.98487325
"15962",2082,110,2705046.30277428
"15963",2082,111,2575014.09376588
"15964",2082,112,2501422.59731131
"15965",2082,113,2433354.7420125
"15966",2082,114,2372156.69735856
"15967",2082,115,2359296.38240113
"15968",2082,116,2262955.14856233
"15969",2082,117,2215953.48525933
"15970",2082,118,2172254.55173568
"15971",2082,119,2130539.01934315
"15972",2082,120,57958108.5350585
"15973",2083,0,12104000.8939157
"15974",2083,1,12330655.5972574
"15975",2083,2,12318838.2189553
"15976",2083,3,12306032.8855035
"15977",2083,4,12527601.8711419
"15978",2083,5,12274347.9191296
"15979",2083,6,12255172.3528161
"15980",2083,7,12233361.5496821
"15981",2083,8,12208781.728184
"15982",2083,9,12182025.2740895
"15983",2083,10,12385274.9705649
"15984",2083,11,12118316.462975
"15985",2083,12,12082177.0452125
"15986",2083,13,12042646.71009
"15987",2083,14,11999520.7348979
"15988",2083,15,12183079.80242
"15989",2083,16,11902755.0868636
"15990",2083,17,11849513.1746261
"15991",2083,18,11793365.7127872
"15992",2083,19,11734526.0224307
"15993",2083,20,11674838.7477182
"15994",2083,21,11835053.7605562
"15995",2083,22,11547998.2584401
"15996",2083,23,11484402.6592268
"15997",2083,24,11420764.7201302
"15998",2083,25,11357073.8075095
"15999",2083,26,11294291.9680057
"16000",2083,27,11444967.6067897
"16001",2083,28,11163105.3671203
"16002",2083,29,11096127.2016391
"16003",2083,30,11027094.3198137
"16004",2083,31,10957024.8373901
"16005",2083,32,11091379.0412581
"16006",2083,33,10804936.0660233
"16007",2083,34,10726104.5820408
"16008",2083,35,10644987.5840585
"16009",2083,36,10561853.9964011
"16010",2083,37,10478354.6016371
"16011",2083,38,10589840.1819047
"16012",2083,39,10299629.4246257
"16013",2083,40,10207210.6671357
"16014",2083,41,10111938.8927314
"16015",2083,42,10013692.4892268
"16016",2083,43,10103769.3073773
"16017",2083,44,9807818.52588447
"16018",2083,45,9700216.43954875
"16019",2083,46,9589481.80785473
"16020",2083,47,9475951.52515118
"16021",2083,48,9362005.72448949
"16022",2083,49,9419625.15495847
"16023",2083,50,9120022.94181804
"16024",2083,51,8997446.68542712
"16025",2083,52,8873854.24292773
"16026",2083,53,8749803.8012772
"16027",2083,54,8628172.88814702
"16028",2083,55,8666364.53731255
"16029",2083,56,8378703.03032045
"16030",2083,57,8256845.84884884
"16031",2083,58,8136819.88662277
"16032",2083,59,8021054.98345602
"16033",2083,60,8055681.15846565
"16034",2083,61,7788834.7797348
"16035",2083,62,7677479.50508604
"16036",2083,63,7569471.19226114
"16037",2083,64,7464893.60807213
"16038",2083,65,7365092.61251669
"16039",2083,66,7403814.2744897
"16040",2083,67,7164002.20613838
"16041",2083,68,7062819.88851602
"16042",2083,69,6957795.51589032
"16043",2083,70,6847075.90400675
"16044",2083,71,6860363.93754181
"16045",2083,72,6607184.62396353
"16046",2083,73,6479712.39125754
"16047",2083,74,6349400.07778093
"16048",2083,75,6217778.29135234
"16049",2083,76,6088972.89233738
"16050",2083,77,6072125.84955466
"16051",2083,78,5827912.32448628
"16052",2083,79,5699697.28994121
"16053",2083,80,5570948.99055729
"16054",2083,81,5441758.44224294
"16055",2083,82,5315562.14546772
"16056",2083,83,5286510.05254772
"16057",2083,84,5060816.20344282
"16058",2083,85,4938650.58113173
"16059",2083,86,4820061.33734581
"16060",2083,87,4707885.26485069
"16061",2083,88,4685589.35121368
"16062",2083,89,4492051.83138089
"16063",2083,90,4392411.14355561
"16064",2083,91,4297230.22195427
"16065",2083,92,4206335.90924294
"16066",2083,93,4121182.8260937
"16067",2083,94,4114874.98657094
"16068",2083,95,3956670.29668736
"16069",2083,96,3878918.85285371
"16070",2083,97,3802498.70046653
"16071",2083,98,3726549.06464698
"16072",2083,99,3721100.99369007
"16073",2083,100,3573336.19494898
"16074",2083,101,3495173.38948138
"16075",2083,102,3415342.93554348
"16076",2083,103,3333433.31199082
"16077",2083,104,3251073.35824845
"16078",2083,105,3225443.19410881
"16079",2083,106,3077510.17006878
"16080",2083,107,2990816.24236908
"16081",2083,108,2904277.1830123
"16082",2083,109,2818464.31090895
"16083",2083,110,2735666.4489988
"16084",2083,111,2703777.72863487
"16085",2083,112,2573806.50028231
"16086",2083,113,2500249.51572101
"16087",2083,114,2432213.58191681
"16088",2083,115,2371044.23705138
"16089",2083,116,2358189.95314155
"16090",2083,117,2261893.90004427
"16091",2083,118,2214914.27891279
"16092",2083,119,2171235.83869342
"16093",2083,120,60060468.0351522
"16094",2084,0,12351006.8911115
"16095",2084,1,12341357.6050304
"16096",2084,2,12330655.6038171
"16097",2084,3,12318838.2442258
"16098",2084,4,12306032.9445193
"16099",2084,5,12527602.0067025
"16100",2084,6,12274348.2296543
"16101",2084,7,12255172.8114523
"16102",2084,8,12233362.1872097
"16103",2084,9,12208782.5712154
"16104",2084,10,12182026.4505656
"16105",2084,11,12385276.8617227
"16106",2084,12,12118319.0827629
"16107",2084,13,12082180.5981183
"16108",2084,14,12042651.2098447
"16109",2084,15,11999525.9453687
"16110",2084,16,12183085.7614867
"16111",2084,17,11902761.2290885
"16112",2084,18,11849519.5382629
"16113",2084,19,11793372.3720694
"16114",2084,20,11734474.2376447
"16115",2084,21,11674736.7207667
"16116",2084,22,11834952.6221052
"16117",2084,23,11547902.1153555
"16118",2084,24,11484309.0595922
"16119",2084,25,11420672.5273508
"16120",2084,26,11356982.701918
"16121",2084,27,11294201.5562279
"16122",2084,28,11444876.0337911
"16123",2084,29,11163016.0896866
"16124",2084,30,11096038.4908882
"16125",2084,31,11027006.201961
"16126",2084,32,10956937.3378786
"16127",2084,33,11091290.5304476
"16128",2084,34,10804849.9101454
"16129",2084,35,10726019.110287
"16130",2084,36,10644902.7814898
"16131",2084,37,10561769.8651191
"16132",2084,38,10478271.1446644
"16133",2084,39,10589755.8453867
"16134",2084,40,10299547.4032583
"16135",2084,41,10207129.383133
"16136",2084,42,10111858.368004
"16137",2084,43,10013612.7476177
"16138",2084,44,10103688.8500414
"16139",2084,45,9807687.56205923
"16140",2084,46,9700040.66928017
"16141",2084,47,9589308.04463283
"16142",2084,48,9475779.81921412
"16143",2084,49,9361836.08330881
"16144",2084,50,9419404.41199771
"16145",2084,51,9119765.0497394
"16146",2084,52,8997192.25954313
"16147",2084,53,8873603.31196858
"16148",2084,54,8749556.37824246
"16149",2084,55,8627883.70509623
"16150",2084,56,8666031.44696112
"16151",2084,57,8378380.99619873
"16152",2084,58,8256528.49829395
"16153",2084,59,8136507.14925316
"16154",2084,60,8020620.64547837
"16155",2084,61,8055126.07258357
"16156",2084,62,7788298.08120943
"16157",2084,63,7676950.47962313
"16158",2084,64,7568949.60923496
"16159",2084,65,7464183.1433576
"16160",2084,66,7364211.08742342
"16161",2084,67,7402928.11481606
"16162",2084,68,7163144.74947966
"16163",2084,69,7061974.54233055
"16164",2084,70,6956667.98446236
"16165",2084,71,6845700.06686455
"16166",2084,72,6858985.43032906
"16167",2084,73,6605856.99007376
"16168",2084,74,6478410.37137261
"16169",2084,75,6347721.27575848
"16170",2084,76,6215771.20360922
"16171",2084,77,6087007.38274621
"16172",2084,78,6070165.77815888
"16173",2084,79,5826031.0847813
"16174",2084,80,5697373.68580598
"16175",2084,81,5568245.6543962
"16176",2084,82,5439117.79656314
"16177",2084,83,5312982.73729221
"16178",2084,84,5283944.74207373
"16179",2084,85,5058360.41225287
"16180",2084,86,4936254.0715375
"16181",2084,87,4817722.37388813
"16182",2084,88,4705600.7354999
"16183",2084,89,4683315.64108766
"16184",2084,90,4489872.03648844
"16185",2084,91,4390279.69990004
"16186",2084,92,4295144.96540749
"16187",2084,93,4204294.75970249
"16188",2084,94,4119182.99759377
"16189",2084,95,4112878.21898769
"16190",2084,96,3954750.29887168
"16191",2084,97,3877036.58438901
"16192",2084,98,3800653.51533571
"16193",2084,99,3724740.73452907
"16194",2084,100,3719295.30728103
"16195",2084,101,3571602.21228817
"16196",2084,102,3493477.33578723
"16197",2084,103,3413685.62005234
"16198",2084,104,3331815.74363212
"16199",2084,105,3249495.7555476
"16200",2084,106,3223878.02859768
"16201",2084,107,3076016.78993822
"16202",2084,108,2989364.93098302
"16203",2084,109,2902867.86521997
"16204",2084,110,2817096.63432365
"16205",2084,111,2734338.95056889
"16206",2084,112,2702465.70439636
"16207",2084,113,2572557.54535608
"16208",2084,114,2499036.25475943
"16209",2084,115,2431033.33579712
"16210",2084,116,2369893.67372044
"16211",2084,117,2357045.62742839
"16212",2084,118,2260796.30256413
"16213",2084,119,2213839.47857348
"16214",2084,120,62201505.5690732
"16215",2085,0,12121730.2481846
"16216",2085,1,12588539.1924989
"16217",2085,2,12341357.6051948
"16218",2085,3,12330655.6046947
"16219",2085,4,12318838.2472801
"16220",2085,5,12306032.9551909
"16221",2085,6,12527602.0304521
"16222",2085,7,12274348.2668375
"16223",2085,8,12255172.8648293
"16224",2085,9,12233362.2602596
"16225",2085,10,12208782.6866058
"16226",2085,11,12182026.6256708
"16227",2085,12,12385277.1212332
"16228",2085,13,12118319.446639
"16229",2085,14,12082181.0853296
"16230",2085,15,12042651.8365699
"16231",2085,16,11999526.6794518
"16232",2085,17,12183086.5807777
"16233",2085,18,11902762.0721028
"16234",2085,19,11849520.410864
"16235",2085,20,11793311.6130397
"16236",2085,21,11734359.3957622
"16237",2085,22,11674622.6484194
"16238",2085,23,11834837.2621032
"16239",2085,24,11547789.8810582
"16240",2085,25,11484197.7024827
"16241",2085,26,11420561.9013262
"16242",2085,27,11356872.766279
"16243",2085,28,11294092.2526228
"16244",2085,29,11444765.2776623
"16245",2085,30,11162908.0665696
"16246",2085,31,11095931.12127
"16247",2085,32,11026899.5059513
"16248",2085,33,10956831.3273426
"16249",2085,34,11091183.227923
"16250",2085,35,10804745.3876487
"16251",2085,36,10725915.3574981
"16252",2085,37,10644799.8162637
"16253",2085,38,10561667.7051704
"16254",2085,39,10478169.7935452
"16255",2085,40,10589653.4170092
"16256",2085,41,10299447.7823987
"16257",2085,42,10207030.6563508
"16258",2085,43,10111760.5627906
"16259",2085,44,10013515.8927643
"16260",2085,45,10103537.725768
"16261",2085,46,9807494.95760773
"16262",2085,47,9699850.17900663
"16263",2085,48,9589119.72900176
"16264",2085,49,9475593.73307195
"16265",2085,50,9361603.58427385
"16266",2085,51,9419125.56162682
"16267",2085,52,9119495.06984527
"16268",2085,53,8996925.9082766
"16269",2085,54,8873340.61941114
"16270",2085,55,8749251.7794352
"16271",2085,56,8627542.30438667
"16272",2085,57,8665688.53676887
"16273",2085,58,8378049.4681804
"16274",2085,59,8256201.79191396
"16275",2085,60,8136056.97064375
"16276",2085,61,8020063.48659713
"16277",2085,62,8054566.51675603
"16278",2085,63,7787757.06080387
"16279",2085,64,7676417.19406856
"16280",2085,65,7568257.82747344
"16281",2085,66,7463337.07430806
"16282",2085,67,7363376.3502585
"16283",2085,68,7402088.98905597
"16284",2085,69,7162332.80328914
"16285",2085,70,7060877.31906584
"16286",2085,71,6955324.88566604
"16287",2085,72,6844378.39224363
"16288",2085,73,6857661.19075086
"16289",2085,74,6604581.62109055
"16290",2085,75,6476776.54442351
"16291",2085,76,6345774.49907995
"16292",2085,77,6213864.89457414
"16293",2085,78,6085140.56416637
"16294",2085,79,6068304.12471494
"16295",2085,80,5823748.38338589
"16296",2085,81,5694718.22916175
"16297",2085,82,5565650.38230469
"16298",2085,83,5436582.70894368
"16299",2085,84,5310506.4392484
"16300",2085,85,5281481.97818478
"16301",2085,86,5056002.78968704
"16302",2085,87,4933953.36082472
"16303",2085,88,4815476.90894323
"16304",2085,89,4703407.52869463
"16305",2085,90,4681132.82101586
"16306",2085,91,4487779.37745109
"16307",2085,92,4388233.45929099
"16308",2085,93,4293143.06560821
"16309",2085,94,4202335.20376122
"16310",2085,95,4117263.11091183
"16311",2085,96,4110961.27086432
"16312",2085,97,3952907.05169533
"16313",2085,98,3875229.55835785
"16314",2085,99,3798882.09025675
"16315",2085,100,3723004.69120833
"16316",2085,101,3717561.80198864
"16317",2085,102,3569937.54443425
"16318",2085,103,3491849.08071468
"16319",2085,104,3412094.55464882
"16320",2085,105,3330262.83649578
"16321",2085,106,3247981.21646844
"16322",2085,107,3222375.42953984
"16323",2085,108,3074583.10668796
"16324",2085,109,2987971.63480711
"16325",2085,110,2901514.88397172
"16326",2085,111,2815783.6297028
"16327",2085,112,2733064.51800832
"16328",2085,113,2701206.12745664
"16329",2085,114,2571358.51657471
"16330",2085,115,2497871.49310014
"16331",2085,116,2429900.26923332
"16332",2085,117,2368789.10339559
"16333",2085,118,2355947.04537669
"16334",2085,119,2259742.58081533
"16335",2085,120,64385322.0641712
"16336",2086,0,12128144.8578257
"16337",2086,1,12359411.891089
"16338",2086,2,12588539.1925203
"16339",2086,3,12341357.6053253
"16340",2086,4,12330655.6053376
"16341",2086,5,12318838.2514587
"16342",2086,6,12306032.9666113
"16343",2086,7,12527602.0477274
"16344",2086,8,12274348.2933743
"16345",2086,9,12255172.9026859
"16346",2086,10,12233362.3283628
"16347",2086,11,12208782.7964701
"16348",2086,12,12182026.7816127
"16349",2086,13,12385277.359069
"16350",2086,14,12118319.7786598
"16351",2086,15,12082181.5483291
"16352",2086,16,12042652.4348742
"16353",2086,17,11999527.3575986
"16354",2086,18,12183087.3366129
"16355",2086,19,11902762.849585
"16356",2086,20,11849459.0049427
"16357",2086,21,11793195.9217313
"16358",2086,22,11734244.3852247
"16359",2086,23,11674508.3716891
"16360",2086,24,11834721.6666633
"16361",2086,25,11547677.3836432
"16362",2086,26,11484086.0571978
"16363",2086,27,11420450.9769934
"16364",2086,28,11356762.5264053
"16365",2086,29,11293982.6439201
"16366",2086,30,11444654.2121247
"16367",2086,31,11162799.7426089
"16368",2086,32,11095823.4524173
"16369",2086,33,11026792.5119942
"16370",2086,34,10956725.0199865
"16371",2086,35,11091075.6241306
"16372",2086,36,10804640.5707586
"16373",2086,37,10725811.3117353
"16374",2086,38,10644696.5599801
"16375",2086,39,10561565.256319
"16376",2086,40,10478068.1556869
"16377",2086,41,10589550.6987314
"16378",2086,42,10299347.8795318
"16379",2086,43,10206931.6500736
"16380",2086,44,10111662.4806832
"16381",2086,45,10013366.6983755
"16382",2086,46,10103339.0334691
"16383",2086,47,9807302.08740538
"16384",2086,48,9699659.42587897
"16385",2086,49,9588931.15351056
"16386",2086,50,9475357.86580773
"16387",2086,51,9361326.18771935
"16388",2086,52,9418846.46062537
"16389",2086,53,9119224.84729269
"16390",2086,54,8996659.31761257
"16391",2086,55,8873031.20386801
"16392",2086,56,8748905.33577057
"16393",2086,57,8627200.680056
"16394",2086,58,8665345.4019665
"16395",2086,59,8377717.72300734
"16396",2086,60,8255745.13222013
